Purgatory Resort,Ski/In-Ski/Out @ Purgatory Ski Area TVC F-2,Condominio completo,"$3,457",Chris,,,"['6 huéspedes', '2 recámaras', '5 camas', '2 baños', '\U000f0004\n42 evaluaciones']",https://www.airbnb.mx/rooms/29801050?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Affordable Ski in/Ski Out Condo - Awesome Views,Departamento entero,"$3,476",Premier Vacation Rentals,,,"['10 huéspedes', '4 recámaras', '5 camas', '4 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/16252852?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Durango Resort Condo PTH127,Condominio completo,"$2,765",Vacation Accommodations,4 evaluaciones,4,"['4 huéspedes', '1 recámara', '1 cama', '1 baño', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/17433111?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,"Luxury Home Across from Purg - Great Views, Deck - Free Ski Shuttle",Casa entera,"$6,088",Premier Vacation Rentals,1 evaluación,,"['10 huéspedes', '4 recámaras', '5 camas', '5 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/21407861?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Luxury Durango Mountain Resort,Casa adosada completa,"$6,241",Marianne,6 evaluaciones,5,"['8 huéspedes', '3 recámaras', '4 camas', '3 baños', '\U000f0004\n6 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/8149402?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,4th Floor Studio - Vews - Deck - Ski in/Ski Out - Affordable,Departamento entero,"$1,440",Premier Vacation Rentals,6 evaluaciones,4.5,"['4 huéspedes', 'estudio', '2 camas', '1 baño', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/16253088?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Ski/In-Ski/Out @ Purgatory Ski Area TVC C-1,Condominio completo,"$2,977",Chris,4 evaluaciones,5,"['7 huéspedes', '2 recámaras', '6 camas', '2 baños', '\U000f0004\n42 evaluaciones']",https://www.airbnb.mx/rooms/29778611?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Top Floor Penthouse - Ski In/Out - Private Hot Tub and Sauna,Departamento entero,"$4,014",Premier Vacation Rentals,1 evaluación,,"['8 huéspedes', '3 recámaras', '4 camas', '3 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/23141216?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,"Modern townhouse w/ shared pool, ski & mountain views - walk to slopes!",Condominio completo,"$3,437",Vacasa Colorado,6 evaluaciones,5,"['6 huéspedes', '2 recámaras', '5 camas', '2 baños', '\U000f0004\n1425 evaluaciones']",https://www.airbnb.mx/rooms/19324422?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,New Luxury Condo Steps to Lifts - Professionally Decorated,Departamento entero,"$3,111",Premier Vacation Rentals,4 evaluaciones,4,"['8 huéspedes', '3 recámaras', '4 camas', '2 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/16253041?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Luxury Condo by Main Plaza - Walk to Slopes - Gas Grill,Departamento entero,"$3,111",Premier Vacation Rentals,2 evaluaciones,,"['8 huéspedes', '3 recámaras', '4 camas', '3 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/16252842?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Ski/In-Ski/Out @ Purgatory Ski Area TVC D-2,Condominio completo,"$2,977",Chris,1 evaluación,,"['6 huéspedes', '2 recámaras', '4 camas', '2 baños', '\U000f0004\n42 evaluaciones']",https://www.airbnb.mx/rooms/29800546?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,"Skier's dream w/ski-in/out access, hot tub, pool, & more!",Condominio completo,"$2,573",Vacasa Colorado,4 evaluaciones,4,"['6 huéspedes', '2 recámaras', '3 camas', '2 baños', '\U000f0004\n1425 evaluaciones']",https://www.airbnb.mx/rooms/16887651?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Blackbear Cabin in Purgatory Ski resort,Casa adosada completa,"$3,841",Siri,3 evaluaciones,,"['8 huéspedes', '3 recámaras', '5 camas', '2 baños completos y uno de tocador', '\U000f0004\n9 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/16270886?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Studio Condo Walk to Ski Lift P104,Condominio completo,"$2,592",Vacation Accommodations,2 evaluaciones,,"['3 huéspedes', 'estudio', '1 cama', '1 baño', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/17400071?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,True Ski in/Ski Out - Just Remodeled - Amazing Views,Departamento entero,"$3,303",Premier Vacation Rentals,2 evaluaciones,,"['8 huéspedes', '3 recámaras', '4 camas', '2 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/16252859?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Super Affordable Ski in/Ski Out Condo,Departamento entero,"$2,496",Premier Vacation Rentals,3 evaluaciones,4.5,"['6 huéspedes', '2 recámaras', '3 camas', '2 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/16253034?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,2 BR Condo Purgatory Durango PTH101,Condominio completo,"$3,188",Vacation Accommodations,2 evaluaciones,,"['6 huéspedes', '2 recámaras', '3 camas', '2 baños', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/16203513?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Cozy mountain condo w/ views & shared hot tub - walk to the slopes!,Condominio completo,"$1,978",Vacasa Colorado,4 evaluaciones,3.5,"['5 huéspedes', '2 recámaras', '4 camas', '2 baños', '\U000f0004\n1425 evaluaciones']",https://www.airbnb.mx/rooms/19324425?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Ski/In - Ski/Out at Purgatory Ski Area TVC F-1,Condominio completo,"$2,977",Chris,2 evaluaciones,,"['6 huéspedes', '2 recámaras', '4 camas', '2 baños', '\U000f0004\n42 evaluaciones']",https://www.airbnb.mx/rooms/29485632?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Ski/In-Ski/Out @ Purgatory Ski Area TVC E-1,Condominio completo,"$3,457",Chris,2 evaluaciones,,"['6 huéspedes', '2 recámaras', '6 camas', '2 baños', '\U000f0004\n42 evaluaciones']",https://www.airbnb.mx/rooms/29543148?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Ski/In-ski/Out @ Purgatory Ski Area TVC G-2,Condominio completo,"$3,457",Chris,,,"['6 huéspedes', '2 recámaras', '4 camas', '2 baños', '\U000f0004\n42 evaluaciones']",https://www.airbnb.mx/rooms/29803152?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Luxury Condo Steps to Lifts - Corner Unit - Great Views - Large Deck,Departamento entero,"$3,111",Premier Vacation Rentals,1 evaluación,,"['6 huéspedes', '2 recámaras', '3 camas', '2 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/16253007?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Purgatory Lodge Ski In Ski Out 3 Bed/3 Bath Condo,Condominio completo,"$3,937",Theresa,1 evaluación,,"['8 huéspedes', '3 recámaras', '4 camas', '3 baños', '\U000f0004\n1 evaluación', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/28032397?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Ski/In-Ski/Out @ Purgatory Ski Area TVC B-2,Condominio completo,"$3,073",Chris,1 evaluación,,"['6 huéspedes', '2 recámaras', '4 camas', '2 baños', '\U000f0004\n42 evaluaciones']",https://www.airbnb.mx/rooms/29803714?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,"Cozy, affordable condo with shared hot tub at Purgatory Ski Resort",Condominio completo,"$2,074",Vacasa Colorado,1 evaluación,,"['2 huéspedes', '1 recámara', '1 cama', '1 baño', '\U000f0004\n1444 evaluaciones']",https://www.airbnb.mx/rooms/16880726?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Luxury Condo by Main Plaza - Walk to Slopes - Amazing Views,Departamento entero,"$4,551",Premier Vacation Rentals,1 evaluación,,"['10 huéspedes', '4 recámaras', '6 camas', '4 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/35193968?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,"Ski-in/Ski-out alpine condo, with mountain views & prime location",Condominio completo,"$3,841",Vacasa Colorado,1 evaluación,,"['8 huéspedes', '4 recámaras', '5 camas', '2 baños completos y uno de tocador', '\U000f0004\n1425 evaluaciones']",https://www.airbnb.mx/rooms/16887660?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,The Cantilever Lodge - Purgatory’s Finest Luxury Home,Casa entera,"$9,448",Premier Vacation Rentals,4 evaluaciones,5,"['12 huéspedes', '6 recámaras', '7 camas', '4 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/17749663?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Ski/In-Ski/Out @ Purgatory Ski Area TVC G-1,Condominio completo,"$3,457",Chris,2 evaluaciones,,"['6 huéspedes', '2 recámaras', '4 camas', '2 baños', '\U000f0004\n42 evaluaciones']",https://www.airbnb.mx/rooms/29780808?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Ski/In-Ski/Out @ Purgatory Ski Area TVC D-1,Condominio completo,"$3,457",Chris,4 evaluaciones,5,"['6 huéspedes', '2 recámaras', '4 camas', '2 baños', '\U000f0004\n42 evaluaciones']",https://www.airbnb.mx/rooms/29776052?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Luxury Townhome - Ski in/Ski Out - Best Location,Casa adosada completa,"$4,628",Premier Vacation Rentals,,,"['10 huéspedes', '4 recámaras', '5 camas', '5 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/29054356?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,"Great location, skiing just steps away. Enjoy the ultimate luxury accomodations!",Casa adosada completa,"$4,302",Durango Colorado,3 evaluaciones,4.5,"['7 huéspedes', '3 recámaras', '4 camas', '3 baños', '\U000f0004\n64 evaluaciones']",https://www.airbnb.mx/rooms/15999842?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Ski In Ski Out Two Bedroom Condo at Purgatory B8,Condominio completo,"$3,745",Vacation Accommodations,1 evaluación,,"['6 huéspedes', '2 recámaras', '3 camas', '3 baños', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/19505270?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Purgatory Resort Two-Bedroom Condo Sleeps Seven,Condominio completo,"$3,591",Vacation Accommodations,4 evaluaciones,4,"['7 huéspedes', '2 recámaras', '4 camas', '2 baños', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/19387305?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Two Bedroom Condo Walk to Ski Lift PTH 112,Condominio completo,"$3,361",Vacation Accommodations,1 evaluación,,"['6 huéspedes', '2 recámaras', '3 camas', '2 baños', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/19843688?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Premier Building at Purgatory - Views - Ski in/Ski Out - Corner Unit,Departamento entero,"$5,089",Premier Vacation Rentals,,,"['10 huéspedes', '4 recámaras', '5 camas', '4 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/16253052?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,"This IS the location on the mountain! Stunning 4-bedroom, 3.5 bath condo",Condominio completo,"$5,281",Durango Colorado,1 evaluación,,"['11 huéspedes', '4 recámaras', '5 camas', '3 baños completos y uno de tocador', '\U000f0004\n64 evaluaciones']",https://www.airbnb.mx/rooms/23147973?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,"Ski-in/ski-out condo w/ mountain views shared pool, hot tubs, & more!",Condominio completo,"$3,783",Vacasa Colorado,,,"['4 huéspedes', '3 recámaras', '4 camas', '2 baños', '\U000f0004\n1425 evaluaciones']",https://www.airbnb.mx/rooms/20083779?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Great Condo Walk to Ski Lift PTH108,Condominio completo,"$1,959",Vacation Accommodations,9 evaluaciones,4.5,"['3 huéspedes', 'estudio', '1 cama', '1 baño', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/17432154?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Studio Condo at Purgatory Resort Walk to Ski Lift PTH 114,Condominio completo,"$1,959",Vacation Accommodations,16 evaluaciones,4,"['3 huéspedes', 'estudio', '1 cama', '1 baño', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/19843971?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,"Slope-side Purgatory escape with wood stove, shared hot tub, pool, & more!",Condominio completo,"$1,498",Vacasa Colorado,5 evaluaciones,5,"['8 huéspedes', '2 recámaras', '4 camas', '2 baños', '\U000f0004\n1425 evaluaciones']",https://www.airbnb.mx/rooms/16887658?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Completed Remodeled - Large Townhome - Amazing Views - Steps to Lifts,Casa adosada completa,"$4,455",Premier Vacation Rentals,2 evaluaciones,,"['10 huéspedes', '3 recámaras', '5 camas', '4 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/16252828?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Luxury Townhome - Ski in/Ski Out - Foosball - Best Location,Casa adosada completa,"$6,222",Premier Vacation Rentals,1 evaluación,,"['14 huéspedes', '5 recámaras', '7 camas', '4 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/24081172?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Completely Remodeled Townhome - Ski In/Out - Awesome Views,Casa adosada completa,"$4,724",Premier Vacation Rentals,3 evaluaciones,5,"['10 huéspedes', '4 recámaras', '7 camas', '4 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/17511598?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Townhouse Located Right In Purgatory Resort,Condominio completo,"$4,321",Erica,4 evaluaciones,5,"['11 huéspedes', '2 recámaras', '6 camas', '1 baño', '\U000f0004\n4 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/8507445?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Award Winning Home Across from Purgatory - Hot Tub - Free Shuttle,Casa entera,"$8,891",Premier Vacation Rentals,,,"['12 huéspedes', '4 recámaras', '7 camas', '4 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/16252963?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Purgatory Resort Durango Three BR Ski In Ski Out Condo B20,Condominio completo,"$4,302",Vacation Accommodations,4 evaluaciones,5,"['6 huéspedes', '2 recámaras', '6 camas', '3 baños', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/19295660?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Mountain Vista Condo Purgatory A308,Condominio completo,"$4,532",Vacation Accommodations,4 evaluaciones,5,"['7 huéspedes', '3 recámaras', '3 camas', '2 baños', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/16349137?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Affordable Condo - Steps to Lifts - Great Views,Departamento entero,"$2,151",Premier Vacation Rentals,,,"['4 huéspedes', '1 recámara', '2 camas', '1 baño', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/16253074?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Ski In Ski Out 2 Bedroom Condo at Purgatory Resort B22,Condominio completo,"$3,745",Vacation Accommodations,1 evaluación,,"['6 huéspedes', '2 recámaras', '3 camas', '2 baños', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/19499171?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Ski In Ski Out Two Bedroom Condo at Purgatory B7,Condominio completo,"$3,745",Vacation Accommodations,1 evaluación,,"['6 huéspedes', '2 recámaras', '3 camas', '3 baños', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/19505140?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,"3,300 Sq Ft Elegant Mountain Retreat. Custom Home with private shuttle to resort",Departamento entero,"$8,488",Durango Colorado,,,"['9 huéspedes', '4 recámaras', '5 camas', '4,5 baños', '\U000f0004\n64 evaluaciones']",https://www.airbnb.mx/rooms/15999867?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Ski In Ski Out Two Bedroom Condo at Purgatory B4,Condominio completo,"$3,745",Vacation Accommodations,2 evaluaciones,,"['6 huéspedes', '2 recámaras', '3 camas', '3 baños', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/19505024?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Beautiful Mountain Condo,Condominio completo,"$3,073",Alison,7 evaluaciones,5,"['5 huéspedes', '2 recámaras', '3 camas', '2 baños', '\U000f0004\n7 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/21095958?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Luxury Ski In Ski Out Townhome,Departamento entero,"$7,893",Durango Colorado,1 evaluación,,"['14 huéspedes', '4 recámaras', '3 camas', '4 baños', '\U000f0004\n64 evaluaciones']",https://www.airbnb.mx/rooms/16004152?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Luxury Home Across from Purgatory - Pool Table - Large Deck - Free Shuttle,Casa entera,"$8,200",Premier Vacation Rentals,,,"['11 huéspedes', '4 recámaras', '5 camas', '4 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/16252974?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,A Little Piece of Heaven at Lake Purgatory!,Casa entera,,Durango Colorado,,,"['8 huéspedes', '3 recámaras', '4 camas', '3 baños', '\U000f0004\n64 evaluaciones']",https://www.airbnb.mx/rooms/36946933?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Purgatory Resort Home-2 min walk to ski/plaza,Casa entera,"$6,721",Debbi,6 evaluaciones,5,"['10 huéspedes', '3 recámaras', '3 camas', '3 baños', '\U000f0004\n6 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/8327530?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Secluded Mountain Home - 1.5 Acres - 1 Mile to Ski - Ping Pong Table,Casa entera,"$6,299",Premier Vacation Rentals,9 evaluaciones,5,"['15 huéspedes', '4 recámaras', '10 camas', '4 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/16252980?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Castle Rock Retreat,Casa entera,"$5,031",Vacation Accommodations,1 evaluación,,"['8 huéspedes', '3 recámaras', '3 camas', '3 baños', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/29437334?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Mountain Rendezvous Condo,Condominio completo,"$5,108",Vacation Accommodations,4 evaluaciones,4.5,"['8 huéspedes', '3 recámaras', '3 camas', '2 baños completos y uno de tocador', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/15587503?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,New Luxury Condo Steps to Lifts - Views - Corner Unit,Departamento entero,"$4,455",Premier Vacation Rentals,1 evaluación,,"['10 huéspedes', '4 recámaras', '6 camas', '3 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/18718438?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,"Pet Friendly Mountain Cabin - Hot Tub, Pool Table & Foosball",Casa entera,"$5,396",Premier Vacation Rentals,,,"['12 huéspedes', '5 recámaras', '7 camas', '3 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/35194278?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Brimstone 2 BR B5,Departamento entero,"$3,745",Vacation Accommodations,,,"['6 huéspedes', '3 recámaras', '3 camas', '3 baños', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/36198363?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,"Luxury Mountain Home - Fire Pit, Large Deck - 1 Mile to Purgatory",Casa entera,"$5,396",Premier Vacation Rentals,2 evaluaciones,,"['11 huéspedes', '4 recámaras', '6 camas', '4 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/21527033?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Mountain View Luxury Condo,Condominio completo,"$6,068",Vacation Accommodations,5 evaluaciones,4.5,"['6 huéspedes', '2 recámaras', '4 camas', '2 baños', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/15797322?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,"Luxury ski-in/ski-out home w/ fireplace, jetted tub, & shared pools/hot tubs",Condominio completo,"$6,222",Vacasa Colorado,2 evaluaciones,,"['8 huéspedes', '4 recámaras', '5 camas', '4 baños', '\U000f0004\n1425 evaluaciones']",https://www.airbnb.mx/rooms/16887657?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Lake View House near Purgatory Resort,Casa entera,"$6,164",Vacation Accommodations,12 evaluaciones,4.5,"['6 huéspedes', '2 recámaras', '3 camas', '3 baños', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/19843363?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Eagles Nest Mountain Home,Casa entera,"$8,987",Vacation Accommodations,9 evaluaciones,4.5,"['10 huéspedes', '3 recámaras', '4 camas', '2 baños completos y uno de tocador', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/15980898?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Cabin over looking Pond - Hot Tub - BBQ - 2 Miles from Purgatory,Casa entera,"$3,706",Premier Vacation Rentals,11 evaluaciones,4.5,"['8 huéspedes', '2 recámaras', '6 camas', '2 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/16841681?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Alpine View Luxury Cabin,Casa entera,"$9,890",Vacation Accommodations,,,"['8 huéspedes', '4 recámaras', '4 camas', '2 baños', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/33042694?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Luxury Modern Townhome - Amazing Views - 4th Night Free - Foosball Table,Casa adosada completa,"$3,783",Premier Vacation Rentals,1 evaluación,,"['10 huéspedes', '3 recámaras', '5 camas', '3 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/16252916?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,"McLandski's four star studio, million dollar view.",Condominio completo,"$3,073",Terry,1 evaluación,,"['2 huéspedes', 'estudio', '1 cama', '1 baño', '\U000f0004\n1 evaluación', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/17262855?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Resort Area Condo at Silverpick,Condominio completo,"$3,188",Vacation Accommodations,3 evaluaciones,,"['4 huéspedes', '1 recámara', '1 cama', '1 baño', '\U000f0004\n234 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/18441281?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,"Pinnacle 5th Floor at Purgatory Lodge -- Avail. June 21 - July 1, 2019",Casa/depto. entero,"$5,127",Premier Vacation Rentals,,,"['10 huéspedes', '4 recámaras', '6 camas', '4 baños', '\U000f0004\n457 evaluaciones']",https://www.airbnb.mx/rooms/35194785?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,"Purgatory Durango Mountain Ski, Bike, Hike, Relax",Condominio completo,"$3,457",Owen & Taylor,7 evaluaciones,5,"['6 huéspedes', '2 recámaras', '3 camas', '2 baños', '\U000f0004\n7 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/19530753?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Atmospheric mountain cabin w/ balcony & firepit - 3 miles to Purgatory!,Casa entera,"$5,819",Vacasa Colorado,,,"['8 huéspedes', '3 recámaras', '5 camas', '2 baños', '\U000f0004\n1238 evaluaciones']",https://www.airbnb.mx/rooms/35262176?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Beautiful 2 Bed/2 Bath Condo Steps from Plaza,Casa adosada completa,"$5,281",Monette,10 evaluaciones,5,"['4 huéspedes', '2 recámaras', '3 camas', '2 baños', '\U000f0004\n10 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/23521349?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,"Pinecone Cabin, 5 Bd , Sleeps 10, near Purg Skiing",Casa entera,"$5,281",Kevin,13 evaluaciones,5,"['10 huéspedes', '5 recámaras', '6 camas', '2 baños completos y uno de tocador', '\U000f0004\n13 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/24040827?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,"Purgatory Developer's Private Penthouse,Ski in/out",Condominio completo,"$13,346",David Eric,,,"['8 huéspedes', '3 recámaras', '4 camas', '3 baños completos y uno de tocador', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/17681938?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Ski Condominium...ski in ski out,Condominio completo,"$1,383",Norm,117 evaluaciones,5,"['4 huéspedes', '1 recámara', '2 camas', '1 baño', '\U000f0004\n117 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/4445292?location=Purgatory%20Resort&previous_page_section_name=1000
Purgatory Resort,Slopeside Condo Purgatory Durango Mountain Resort,Condominio completo,"$1,344",David,43 evaluaciones,5,"['4 huéspedes', 'estudio', '2 camas', '1 baño', '\U000f0004\n43 evaluaciones', '\U000f0019\nVerificado']",https://www.airbnb.mx/rooms/23188788?location=Purgatory%20Resort&previous_page_section_name=1000
